grid_id,mlp_pred5_2000,mlp_pred5_2005,mlp_pred5_2010,mlp_pred5_2015,mlp_pred5_2020,class_2000,class_2005,class_2010,class_2015,class_2020,LST_2000,LST_2005,LST_2010,LST_2015,LST_2020
7840,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.55000000000001,30.690000000000055,31.710000000000036,31.420000000000073,31.99000000000001
7841,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.57137931034481,27.35827586206898,27.787241379310387,28.146206896551803,28.36448275862074
7842,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.850000000000023,29.230000000000018,29.450000000000045,28.910000000000025,29.650000000000034
7843,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,26.470000000000027,26.710000000000036,27.629999999999995,27.32000000000005,26.510000000000048
7844,farmland,water,water,water,water,farmland,water,water,water,water,28.461034482758635,27.721034482758625,28.70448275862077,29.145172413793148,29.03000000000003
7845,farmland,production,production,production,production,farmland,production,production,production,production,34.54000000000008,35.370000000000005,36.896666666666704,36.89666666666665,38.49000000000001
7846,green_space,green_space,living,green_space,living,green_space,green_space,living,green_space,living,33.09000000000003,31.49000000000001,31.930000000000064,32.53000000000003,31.610000000000014
7847,living,production,living,living,green_space,living,production,living,living,green_space,32.89500000000004,34.43500000000006,36.934000000000026,36.26833333333343,37.12099999999998
7848,living,living,living,living,production,living,living,living,living,production,32.848620689655206,33.8851724137931,36.97275862068972,35.98206896551727,35.98517241379312
7849,green_space,green_space,green_space,green_space,production,green_space,green_space,green_space,green_space,production,31.54034482758624,33.25206896551725,35.68241379310348,34.74586206896561,35.92310344827587
7850,production,farmland,living,living,living,production,farmland,living,living,living,31.49000000000001,31.510000000000048,31.440000000000055,32.410000000000025,31.710000000000036
7851,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.454800000000034,30.46040000000005,31.033600000000092,31.07200000000006,30.419600000000003
7852,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.02000000000004,28.476999999999975,27.70666666666665,28.10266666666672,28.453000000000088
7853,living,living,living,living,production,living,living,living,living,production,34.57645161290321,36.213225806451646,37.238709677419365,38.11903225806452,37.722903225806476
7854,farmland,production,production,living,living,farmland,production,production,living,living,34.450000000000045,36.55000000000001,37.49000000000001,37.31000000000006,38.76000000000005
7855,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.950000000000045,28.210000000000036,27.650000000000034,28.350000000000023,27.910000000000025
7856,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.519999999999982,28.790000000000077,28.99000000000001,29.010000000000048,29.07000000000005
7857,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.33000000000004,31.06000000000006,30.82000000000005,31.590000000000032,32.13000000000005
7858,green_space,green_space,living,living,living,green_space,green_space,living,living,living,32.660000000000025,34.868181818181824,35.451818181818226,36.450909090909136,36.32636363636368
7859,living,living,living,living,living,living,living,living,living,living,34.870000000000005,36.900000000000034,37.42000000000007,37.01000000000005,38.23000000000002
7860,water,living,production,living,living,water,living,production,living,living,32.077272727272714,33.921818181818196,34.68363636363637,35.50272727272727,34.71000000000009
7861,farmland,farmland,green_space,water,living,farmland,farmland,green_space,water,living,31.65766666666667,34.90800000000007,36.48200000000003,36.803000000000054,37.90733333333338
7862,water,water,water,green_space,green_space,water,water,water,green_space,green_space,,,,,
7863,farmland,living,living,living,living,farmland,living,living,living,living,34.61777777777786,36.252962962962954,36.25407407407414,37.303703703703775,36.392222222222244
7864,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.20551724137937,32.82689655172413,34.75344827586207,34.893448275862056,34.958275862069
7865,green_space,production,production,production,production,green_space,production,production,production,production,32.78275862068972,34.238275862068974,35.24310344827586,35.42068965517245,34.79068965517246
7866,water,water,water,water,water,water,water,water,water,water,,,,,
7867,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.383333333333383,30.575333333333333,29.448000000000093,30.820666666666682,29.452666666666687
7868,living,living,living,living,living,living,living,living,living,living,34.486666666666736,34.139999999999986,35.39999999999998,35.76333333333338,36.483333333333405
7869,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.29000000000002,30.27000000000004,31.03000000000003,31.160000000000025,30.870000000000005
7870,green_space,farmland,green_space,green_space,green_space,green_space,farmland,green_space,green_space,green_space,31.99500000000006,31.819999999999993,32.2050000000001,32.200000000000045,32.200000000000045
7871,farmland,green_space,green_space,green_space,green_space,farmland,green_space,green_space,green_space,green_space,31.310000000000002,31.260000000000048,32.710000000000036,33.670000000000016,33.900000000000034
7872,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.950000000000045,31.020666666666727,30.812666666666644,31.452000000000055,30.820666666666682
7873,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.45482758620693,32.083103448275835,34.74862068965518,33.53206896551728,33.89689655172418
7874,green_space,water,water,water,living,green_space,water,water,water,living,34.30000000000001,35.81000000000006,34.34000000000003,35.25,34.75
7875,living,production,living,production,living,living,production,living,production,living,33.8572727272728,35.247727272727275,37.446363636363685,36.34909090909093,37.62227272727279
7876,green_space,green_space,green_space,living,living,green_space,green_space,green_space,living,living,29.83000000000004,32.370000000000005,31.850000000000023,31.920000000000016,31.57000000000005
7877,living,living,living,living,production,living,living,living,living,production,32.150000000000034,35.129999999999995,37.63000000000005,38.370000000000005,38.47000000000003
7878,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.010000000000048,30.74000000000001,31.600000000000023,32.53000000000003,32.00999999999999
7879,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.670000000000016,28.346428571428646,27.860000000000014,27.844285714285718,28.165714285714273
7880,green_space,green_space,production,production,production,green_space,green_space,production,production,production,32.803,32.161,33.14700000000005,34.05000000000001,34.037000000000035
7881,water,water,water,water,water,water,water,water,water,water,27.903333333333308,28.639999999999986,29.049999999999955,29.216666666666754,29.406666666666695
7882,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.05800000000005,30.79066666666671,30.952000000000055,30.959333333333404,31.58733333333339
7883,green_space,green_space,green_space,green_space,living,green_space,green_space,green_space,green_space,living,34.370000000000005,34.35000000000002,35.07000000000005,33.650000000000034,34.860000000000014
7884,water,water,water,farmland,green_space,water,water,water,farmland,green_space,29.69517241379316,31.247241379310367,34.38862068965523,36.35241379310344,36.43862068965524
7885,farmland,living,production,living,living,farmland,living,production,living,living,33.01000000000005,34.51000000000005,35.10000000000002,35.670000000000016,38.879999999999995
7886,water,water,water,farmland,green_space,water,water,water,farmland,green_space,31.49000000000001,31.510000000000048,31.440000000000055,32.410000000000025,31.710000000000036
7887,water,water,green_space,water,green_space,water,water,green_space,water,green_space,,,,,
7888,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.980000000000018,27.450000000000045,27.31000000000006,27.55000000000001,27.49000000000001
7889,living,living,living,production,living,living,living,living,production,living,34.23000000000002,36.03000000000003,35.99000000000001,38.170000000000016,36.30000000000001
7890,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.488571428571504,28.362857142857138,27.222142857142842,28.50928571428574,28.12642857142862
7891,living,production,living,living,production,living,production,living,living,production,30.010000000000048,30.83000000000004,31.010000000000048,31.590000000000032,32.139999999999986
7892,green_space,water,green_space,green_space,living,green_space,water,green_space,green_space,living,33.57499999999999,34.18000000000001,32.3250000000001,33.33000000000004,33.22000000000003
7893,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.850000000000023,32.76999999999998,32.75000000000006,33.99000000000001,33.25
7894,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.110000000000014,29.670000000000016,28.900000000000034,28.930000000000007,29.370000000000005
7895,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,34.07000000000005,33.07000000000005,35.42000000000007,35.83000000000004,36.51000000000005
7896,water,farmland,green_space,living,living,water,farmland,green_space,living,living,33.99000000000001,36.190000000000055,35.650000000000034,36.210000000000036,35.34000000000003
7897,green_space,living,green_space,living,production,green_space,living,green_space,living,production,32.44933333333336,32.04066666666665,33.611333333333334,35.069666666666706,35.93566666666669
7898,green_space,living,living,living,living,green_space,living,living,living,living,31.496086956521708,33.973478260869626,34.9813043478261,34.8986956521739,36.84217391304355
7899,water,water,water,water,water,water,water,water,water,water,,,,,
7900,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.339655172413757,28.40517241379314,27.726551724138005,28.34344827586216,27.784482758620754
7901,green_space,green_space,green_space,production,living,green_space,green_space,green_space,production,living,33.84000000000003,35.32000000000005,36.700000000000045,36.23000000000002,37.03000000000003
7902,green_space,green_space,production,production,production,green_space,green_space,production,production,production,34.670000000000016,35.48000000000002,39.430000000000064,37.80000000000001,38.200000000000045
7903,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.370000000000005,32.35000000000002,33.49000000000001,34.24000000000001,33.74000000000001
7904,green_space,green_space,water,green_space,green_space,green_space,green_space,water,green_space,green_space,32.900000000000034,33.64136363636368,34.40045454545458,34.907272727272755,36.46136363636367
7905,green_space,living,production,living,living,green_space,living,production,living,living,33.160000000000025,33.55000000000001,37.13000000000005,36.210000000000036,37.410000000000025
7906,green_space,farmland,living,living,living,green_space,farmland,living,living,living,35.25000000000006,34.5,34.81,35.360000000000014,33.950000000000045
7907,green_space,farmland,green_space,green_space,living,green_space,farmland,green_space,green_space,living,32.05000000000007,32.57000000000005,31.480000000000018,32.35000000000002,32.77000000000004
7908,green_space,living,production,living,production,green_space,living,production,living,production,31.53000000000003,32.460000000000036,32.900000000000034,34.610000000000014,34.13000000000005
7909,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.077096774193592,28.33000000000004,27.771935483871005,28.78161290322589,28.913225806451635
7910,water,water,water,green_space,water,water,water,water,green_space,water,,,,,
7911,farmland,farmland,living,living,living,farmland,farmland,living,living,living,33.05000000000007,34.410000000000025,36.42000000000007,36.610000000000014,37.900000000000034
7912,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.870000000000005,30.810000000000002,31.230000000000018,31.590000000000032,31.170000000000016
7913,living,water,living,water,living,living,water,living,water,living,27.760000000000048,28.197000000000003,28.10600000000005,28.61533333333341,29.08000000000004
7914,green_space,farmland,green_space,green_space,living,green_space,farmland,green_space,green_space,living,34.670000000000016,35.97000000000003,35.710000000000036,38.23000000000002,38.629999999999995
7915,water,water,water,water,green_space,water,water,water,water,green_space,28.690000000000055,27.55000000000001,28.24000000000001,27.660000000000025,27.930000000000064
7916,green_space,green_space,green_space,living,production,green_space,green_space,green_space,living,production,33.34533333333337,34.19566666666674,35.656000000000006,36.31666666666666,35.41300000000001
7917,living,green_space,green_space,living,living,living,green_space,green_space,living,living,31.961333333333357,31.998000000000047,32.979333333333386,32.762,32.23433333333338
7918,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.00999999999999,28.150000000000034,27.02000000000004,27.99000000000001,27.650000000000034
7919,water,farmland,farmland,green_space,green_space,water,farmland,farmland,green_space,green_space,,,,,
7920,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.050000000000068,30.08000000000004,29.28000000000003,30.5,28.82000000000005
7921,water,farmland,water,living,living,water,farmland,water,living,living,33.64000000000004,36.31,37.85000000000002,37.379999999999995,35.99000000000001
7922,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,32.05000000000001,32.43000000000001,33.379999999999995,33.35000000000002,33.379999999999995
7923,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.11451612903221,30.40483870967745,29.93258064516135,30.87193548387097,30.412258064516152
7924,farmland,living,living,living,production,farmland,living,living,living,production,34.0,34.99000000000001,35.79000000000002,35.930000000000064,37.190000000000055
7925,green_space,living,living,living,living,green_space,living,living,living,living,32.71387096774191,36.382903225806444,37.285806451612984,37.77096774193552,36.5732258064516
7926,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.470000000000027,28.55000000000001,28.510000000000048,29.03000000000003,29.430000000000007
7927,farmland,green_space,water,water,green_space,farmland,green_space,water,water,green_space,30.630000000000052,30.83000000000004,31.710000000000036,31.79000000000002,29.99000000000001
7928,green_space,green_space,production,production,production,green_space,green_space,production,production,production,31.75387096774199,33.79096774193545,36.35903225806453,35.393225806451596,35.771935483871005
7929,living,living,living,living,living,living,living,living,living,living,33.774,35.32733333333334,36.52266666666668,36.757333333333406,36.94366666666667
7930,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.079354838709662,31.308064516129093,31.957741935483966,34.35903225806453,33.93774193548393
7931,water,water,water,green_space,green_space,water,water,water,green_space,green_space,33.190000000000055,32.25,34.710000000000036,34.29000000000002,35.670000000000016
7932,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.293333333333408,32.11499999999995,32.976,32.902666666666676,32.724333333333334
7933,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.638260869565215,30.711739130434808,31.088260869565204,32.86739130434785,32.7252173913044
7934,farmland,living,production,production,production,farmland,living,production,production,production,32.10736842105268,35.20789473684215,36.22473684210536,37.25736842105266,37.468947368421084
7935,water,green_space,living,living,living,water,green_space,living,living,living,33.75727272727278,35.64454545454544,39.346363636363606,37.634545454545446,38.43363636363637
7936,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.680000000000064,28.170000000000016,28.370000000000005,28.630000000000052,29.27000000000004
7937,farmland,living,living,living,living,farmland,living,living,living,living,33.910000000000025,36.09000000000003,37.16000000000008,36.700000000000045,37.31
7938,living,farmland,production,living,living,living,farmland,production,living,living,34.27000000000004,35.14999999999998,36.49000000000001,38.39000000000004,38.370000000000005
7939,green_space,farmland,green_space,living,living,green_space,farmland,green_space,living,living,32.150000000000034,33.47000000000003,34.89000000000004,34.860000000000014,33.910000000000025
7940,farmland,farmland,living,living,living,farmland,farmland,living,living,living,32.84304347826088,32.54826086956524,35.21782608695651,35.13739130434783,36.953043478260895
7941,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.42066666666676,28.19399999999996,28.387333333333345,27.996666666666727,28.226
7942,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.79000000000002,29.370000000000005,28.930000000000007,28.83000000000004,29.150000000000034
7943,green_space,farmland,farmland,farmland,green_space,green_space,farmland,farmland,farmland,green_space,31.913448275862095,32.24034482758623,33.80931034482762,33.75275862068969,33.22586206896557
7944,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.130000000000052,30.440000000000055,32.77000000000004,31.940000000000055,30.99000000000001
7945,water,water,water,green_space,,water,water,water,green_space,,,,,,
7946,green_space,water,water,production,living,green_space,water,water,production,living,30.56000000000006,34.170000000000016,35.910000000000025,35.610000000000014,35.47000000000003
7947,green_space,water,farmland,water,living,green_space,water,farmland,water,living,33.54620689655178,33.55413793103446,33.801034482758666,35.19655172413792,33.062068965517255
7948,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.628333333333387,31.113333333333344,30.53666666666669,32.63833333333338,30.386666666666713
7949,green_space,farmland,green_space,green_space,green_space,green_space,farmland,green_space,green_space,green_space,30.28000000000003,33.08000000000004,34.32000000000005,33.150000000000034,31.450000000000045
7950,green_space,living,living,production,production,green_space,living,living,production,production,33.680000000000064,33.47000000000003,33.73000000000002,35.82000000000005,36.73000000000002
7951,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.371000000000038,32.053000000000054,33.63533333333339,32.26866666666666,32.13566666666668
7952,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.370000000000005,28.78000000000003,28.510000000000048,28.07000000000005,28.99000000000001
7953,green_space,green_space,green_space,green_space,living,green_space,green_space,green_space,green_space,living,30.08000000000004,31.090000000000032,32.639999999999986,32.29000000000002,32.09000000000003
7954,green_space,green_space,production,production,production,green_space,green_space,production,production,production,33.30000000000007,33.80000000000007,34.400000000000034,35.81000000000006,36.150000000000034
7955,water,water,water,water,water,water,water,water,water,water,29.250000000000057,29.630000000000052,29.75,30.05000000000001,29.27000000000004
7956,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.890000000000043,31.129999999999995,31.07000000000005,32.26999999999998,31.899999999999977
7957,living,green_space,living,living,living,living,green_space,living,living,living,31.959333333333348,32.33266666666668,33.16266666666672,35.322,34.39533333333338
7958,farmland,living,living,living,living,farmland,living,living,living,living,30.844482758620757,32.4713793103449,31.112758620689704,34.05413793103446,33.443103448275906
7959,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,33.01000000000005,32.35000000000002,31.77000000000004,32.59000000000003,32.450000000000045
7960,farmland,farmland,farmland,water,production,farmland,farmland,farmland,water,production,32.89000000000004,33.7736363636364,34.22454545454548,34.53545454545457,36.28818181818184
7961,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.78000000000003,33.75,35.09000000000003,35.190000000000055,35.07000000000005
7962,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,34.81,35.120000000000005,33.64000000000004,36.53000000000003,35.410000000000025
7963,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.170000000000073,31.420000000000073,30.970000000000027,31.269999999999982,31.050000000000068
7964,farmland,farmland,living,production,living,farmland,farmland,living,production,living,34.17300000000006,34.88433333333336,36.92133333333339,36.13566666666668,37.85700000000003
7965,water,green_space,living,green_space,living,water,green_space,living,green_space,living,34.99000000000001,34.870000000000005,34.210000000000036,35.75,32.620000000000005
7966,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.80600000000004,29.44799999999998,29.254000000000076,29.404000000000053,29.355999999999995
7967,living,living,living,production,living,living,living,living,production,living,32.708666666666716,34.9616666666667,35.27200000000005,35.80599999999998,35.8536666666667
7968,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.950000000000045,28.590000000000032,28.670000000000016,27.83000000000004,28.370000000000005
7969,farmland,green_space,production,production,production,farmland,green_space,production,production,production,34.02000000000004,34.639999999999986,34.75000000000006,36.190000000000055,37.58000000000004
7970,farmland,living,living,living,living,farmland,living,living,living,living,34.06000000000006,35.07000000000005,36.31,36.81000000000006,36.13000000000005
7971,green_space,living,living,production,production,green_space,living,living,production,production,33.79000000000002,34.75000000000006,37.73000000000002,36.47000000000003,36.10000000000002
7972,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.360000000000014,27.80000000000001,27.950000000000045,28.879999999999995,28.50999999999999
7973,green_space,living,production,living,production,green_space,living,production,living,production,31.27000000000004,32.370000000000005,32.07000000000005,32.01000000000005,31.090000000000032
7974,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.05000000000001,28.370000000000005,27.480000000000018,28.05000000000001,27.930000000000007
7975,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,32.950000000000045,33.389999999999986,32.53000000000003,33.950000000000045,33.650000000000034
7976,green_space,living,water,living,living,green_space,living,water,living,living,30.925999999999988,33.34133333333335,36.062666666666644,35.66866666666664,36.86733333333342
7977,farmland,living,production,production,production,farmland,living,production,production,production,34.79000000000002,36.110000000000014,35.35000000000002,36.79000000000008,37.610000000000014
7978,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,32.99000000000001,33.79000000000002,34.28000000000003,34.63000000000005,36.410000000000025
7979,green_space,living,green_space,living,living,green_space,living,green_space,living,living,30.563793103448347,32.210689655172416,31.782413793103444,31.78000000000003,31.907931034482772
7980,living,green_space,production,living,living,living,green_space,production,living,living,32.73000000000002,32.33000000000004,31.630000000000052,32.129999999999995,32.58000000000004
7981,green_space,farmland,farmland,green_space,green_space,green_space,farmland,farmland,green_space,green_space,31.310000000000002,33.629999999999995,35.610000000000014,35.26999999999998,36.629999999999995
7982,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,26.890000000000043,28.360000000000014,28.00999999999999,27.730000000000018,28.440000000000055
7983,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,26.74000000000001,26.870000000000005,28.03000000000003,27.5,27.25999999999999
7984,farmland,living,living,living,living,farmland,living,living,living,living,32.93000000000001,34.700000000000045,37.57000000000005,36.83000000000004,37.63000000000005
7985,farmland,farmland,farmland,green_space,living,farmland,farmland,farmland,green_space,living,29.915454545454566,29.390000000000043,29.094545454545482,30.444545454545505,29.74636363636364
7986,farmland,farmland,living,living,green_space,farmland,farmland,living,living,green_space,31.810000000000002,31.010000000000048,32.440000000000055,34.01000000000005,34.190000000000055
7987,living,green_space,green_space,living,living,living,green_space,green_space,living,living,33.170000000000016,33.00999999999999,33.57000000000005,33.42000000000007,34.31
7988,green_space,green_space,green_space,water,green_space,green_space,green_space,green_space,water,green_space,31.980000000000018,33.5,35.57000000000005,36.25,37.870000000000005
7989,green_space,green_space,living,green_space,living,green_space,green_space,living,green_space,living,33.129999999999995,32.870000000000005,34.47000000000003,33.950000000000045,35.01000000000005
7990,green_space,production,green_space,production,production,green_space,production,green_space,production,production,32.593999999999994,32.22999999999996,33.84066666666672,35.76600000000002,35.77000000000004
7991,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,26.878620689655236,27.418275862069038,26.99000000000001,27.5934482758621,27.385172413793157
7992,water,green_space,water,green_space,green_space,water,green_space,water,green_space,green_space,30.81000000000006,31.57000000000005,30.670000000000016,31.810000000000002,30.230000000000018
7993,farmland,living,living,living,living,farmland,living,living,living,living,33.621034482758716,34.67793103448281,36.73965517241379,35.95620689655175,37.33068965517242
7994,living,farmland,production,production,living,living,farmland,production,production,living,31.78733333333338,32.21999999999997,32.59466666666668,35.29399999999998,34.192000000000064
7995,water,water,water,water,water,water,water,water,water,water,,,,,
7996,green_space,green_space,green_space,living,green_space,green_space,green_space,green_space,living,green_space,29.890000000000043,31.129999999999995,31.07000000000005,32.26999999999998,31.899999999999977
7997,farmland,green_space,production,production,living,farmland,green_space,production,production,living,34.39799999999997,35.00999999999999,34.54200000000003,34.958000000000084,35.846000000000004
7998,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.52000000000004,32.661818181818205,33.77000000000004,33.25000000000006,33.759545454545446
7999,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.870000000000005,31.870000000000005,31.250000000000057,30.930000000000064,31.77000000000004
8000,farmland,living,living,living,green_space,farmland,living,living,living,green_space,33.84000000000003,36.170000000000016,36.650000000000034,36.49000000000001,37.23000000000002
8001,green_space,green_space,living,living,living,green_space,green_space,living,living,living,35.1603448275863,35.15896551724137,35.843103448275826,35.490689655172446,35.811379310344876
8002,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.670000000000016,32.83000000000004,32.08000000000004,32.81,33.00999999999999
8003,green_space,living,living,living,production,green_space,living,living,living,production,34.900000000000034,35.39000000000004,36.930000000000064,37.23000000000002,37.50999999999999
8004,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,27.367333333333363,28.671333333333394,29.17766666666671,27.894000000000005,28.886666666666656
8005,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.470000000000027,30.700000000000045,30.889999999999986,31.590000000000032,31.090000000000032
8006,green_space,farmland,green_space,green_space,production,green_space,farmland,green_space,green_space,production,33.09366666666671,33.744333333333316,36.06333333333333,36.4976666666667,37.73066666666665
8007,farmland,green_space,farmland,living,living,farmland,green_space,farmland,living,living,32.59000000000003,34.39000000000004,33.30000000000007,35.09000000000003,34.55000000000007
8008,green_space,green_space,green_space,living,living,green_space,green_space,green_space,living,living,31.03200000000004,32.20666666666676,32.136666666666656,32.684666666666715,33.05133333333339
8009,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.170000000000016,29.600000000000023,30.53000000000003,29.49000000000001,30.350000000000023
8010,water,water,water,water,water,water,water,water,water,water,,,,,
8011,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,31.55400000000003,31.214,33.39200000000005,32.61400000000003,32.85400000000004
8012,green_space,green_space,green_space,green_space,living,green_space,green_space,green_space,green_space,living,32.14000000000004,31.950000000000045,32.09000000000003,33.900000000000034,34.370000000000005
8013,water,living,living,living,living,water,living,living,living,living,31.150000000000034,32.79000000000002,32.85000000000002,35.120000000000005,33.910000000000025
8014,farmland,living,living,living,living,farmland,living,living,living,living,30.6987096774194,31.158064516129116,31.676451612903236,31.654516129032288,31.63516129032263
8015,production,living,production,living,living,production,living,production,living,living,32.190000000000055,34.27000000000004,34.85000000000002,35.420000000000016,34.01000000000005
8016,farmland,green_space,living,living,living,farmland,green_space,living,living,living,34.09000000000003,32.51000000000005,33.83000000000004,36.35000000000002,37.83000000000004
8017,green_space,green_space,green_space,green_space,production,green_space,green_space,green_space,green_space,production,30.683333333333394,30.930000000000007,32.75,32.2233333333333,33.07000000000005
8018,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.950000000000045,31.190000000000055,31.310000000000002,31.810000000000002,32.440000000000055
8019,farmland,farmland,farmland,farmland,green_space,farmland,farmland,farmland,farmland,green_space,31.946000000000026,31.778000000000077,33.07800000000003,33.27400000000006,31.846000000000004
8020,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,29.412000000000035,30.170000000000016,30.151333333333355,29.778000000000077,29.830666666666673
8021,green_space,green_space,green_space,green_space,living,green_space,green_space,green_space,green_space,living,30.56800000000004,31.25200000000001,32.906000000000006,33.160000000000025,35.645000000000095
8022,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.310000000000002,30.57000000000005,30.49000000000001,31.250000000000057,30.860000000000014
8023,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,32.426000000000045,35.29200000000009,35.20700000000005,35.75600000000003,35.70900000000006
8024,green_space,living,production,living,living,green_space,living,production,living,living,30.910000000000025,33.48000000000002,35.22000000000003,33.43000000000001,34.75000000000006
8025,water,water,water,water,,water,water,water,water,,28.390000000000043,28.410000000000025,28.940000000000055,28.850000000000023,29.49000000000001
8026,green_space,water,water,green_space,green_space,green_space,water,water,green_space,green_space,34.25000000000006,35.75000000000006,35.58000000000004,36.34000000000003,35.120000000000005
8027,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.59258064516132,31.287419354838676,32.410000000000025,31.448709677419345,32.06935483870973
8028,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,30.99000000000001,30.77000000000004,30.03000000000003,30.81000000000006,30.78000000000003
8029,farmland,farmland,green_space,water,green_space,farmland,farmland,green_space,water,green_space,30.946190476190452,29.842857142857156,29.827619047619066,30.905238095238133,30.422380952380934
8030,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,green_space,28.57000000000005,29.710000000000036,29.29000000000002,29.110000000000014,28.840000000000032
